title,size_m2,price,latitude,longitude
Venta de Apartamento en Llano Bonito. Lbr,67,87000,9.034852297451323,-79.45675415344238
Venta Apartamento en San Francisco Mml 20 - 2372,160,214000,9.000138933113586,-79.50596169212089
"Apartamento en Venta en Paitilla, con Vista a La Bahía Em 20 - 3898",299,650000,8.977982171380116,-79.51461553016355
"Espectacular Apartamento en Venta, Santa Maria Lfc 18 - 7939",188,530000,9.025366134156275,-79.46302839020838
Se Vende Apartamento Loft - 3681dm (Mp),173,395000,8.976834,-79.5076464
Penthouse en Punta Pacifica Lleva El Lujo a Otro Nivel,655,1300000,,
Apartamento en San Francisco - ID 4427,150,246500,8.986146,-79.51988599999999
Vendo Apartamento Avebalboa Yoo 1 Recam - ID 5980,94,330000,8.9761453735,-79.52336748150003
Se Vende Apartamento en Gorgona,128,315000,8.9730551,-79.51613809999999
Vendo Hermoso Apartamento en PH Metropolitan Park $175.000 y Otro en $155.000,79,175000,8.9966999,-79.5186539
19 - 11439 Af Excelente Apartamento en Venta en Santa Maria,215,649000,9.025366134156275,-79.46302839020838
"Bahia Pacifica, Punta Pacifica",575,1600000,8.976834,-79.5076464
Deluxe Residences - a Estrenar,177,518900,8.970585117416334,-79.51735138335874
"Mj - 055 Hermoso Apartamento Full Amoblado "" El Cangrejo""",231,554460,8.984919002781789,-79.53070056238784
Apartamento en Venta en Av Balboa Fl 18 - 7288,176,545000,,
Venta de Bello Apartamento en San Francisco Cur 19 - 8073,286,460000,8.988153819220292,-79.50460047104585
Se Vende Apartamento en Belvedere - 2124dm,620,790000,8.9969352,-79.4964004
Moderno Apartamento en Diablo,88,185000,8.962387754853117,-79.55518004223632
Paitilla Amplio Apartamento en Venta Excelente Oportunidad Rg,243,340000,8.976106428416731,-79.51399325767213
Venta de Apartamento en Altos de Panama Rqm19 - 10157,75,130000,9.0435748,-79.54728999999998
"Le Mare, Coco del Mar de 98 m&sup2;, 1rec, 1.5 Baños, 1 E. Amob. en 205k",98,205000,,
Apartamento en Venta en Marbella 20 - 5105yd,195,470000,8.979902960807717,-79.51731696765899
Se Vende Apartamento en El Cangrejo Cl,160,285000,8.98613502803258,-79.53079712191237
Marina Plaza / San Francisco / Venta,155,289000,8.991683958641408,-79.51134907656541
"Hermoso Apto. en Venta, Edif. Central Park, Ubicado en Transísmica (Y. O.)",85,158000,9.018740798198458,-79.51544318891604
"Apartamento en Venta en San Francisco, Totalmente Amoblado Em 19 - 7914",90,160000,8.990954239974563,-79.50043995563271
20 - 6681 Af Amplio Apartamento en Venta en Vista Hermosa,111,225000,8.996517278996023,-79.52162857860412
"Costa del Este Frente Al Mar: The Pearl, Piso Alto, Remodelado, 295 m&sup2;, Lb, 3r",295,750000,9.00997575038519,-79.46587088305051
Se Vende PH Tucan Country Club,138,240000,8.9599536,-79.59200980000003
"Yacht Club, Sensacional! Piso Alto! Rl",218,500000,,
Apartamento Venta en Costa del Este 20 - 5108 Dc,247,395000,9.01103239952232,-79.472781938794
"Apartamento en Venta en Bellavista, con Excelente Ubicación Em 20 - 4030",183,260000,8.973979430452529,-79.52935677567132
Vendo Apartamento Costa del Este Edific - ID 6362,630,2000000,9.0098436785,-79.47143991500002
Venta 44 & Park,144,255000,8.977773318266248,-79.5268676857055
Mcd 19 - 7620 Apartamento en Venta en Costa del Este,323,690000,9.013209295596468,-79.46711361914866
Apartamento en Venta en San Francisco. Amplio y Moderno! Fl 19 - 2173,201,390000,,
Se Vende Apartamento Frente a Playa Malibu y en Primera Linea de Mar,110,185000,,
Vendo Apartamento en Santa Maria,65,221000,8.9875064,-79.5238103
Vendo Apartamento Tumba Muerto Altavist - ID 5848,98,200000,9.0328920962,-79.51191552910001
Se Vende Apartamento en PH Hill Tower,124,260000,,
Venta Apartamento San Francisco PH Montemar,87,163000,8.994638962290958,-79.51385021209718
Vendo Apartamentos en The Reserve,269,80411000,9.0273184,-79.4548523
Apartamento en Venta en San Francisco Hermoso Loft! Mcr20 - 4867,165,340000,8.988153819220292,-79.50460047104585
Vendo Comodo Apartamento Tipo Loft Av Balboa!,250,450000,,
"Vendo Apartamento Remodelado en Bahia Esmeralda, Cg",242,495000,8.977876241468486,-79.51997057165426
"Apartamento en Venta Coco del Mar, con Línea Blanca Em 20 - 5165",115,200000,9.003779367232765,-79.49461554664515
Oportunidad de Inversión en San Francisco - 2 Rec - 2 Baños - Amoblado,100,195000,,
Se Vende Apartamento en Los Angeles 19 - 12007 Mfk,113,190000,8.425301982628467,-82.46101007363279
Apartamento 1 Recamara Frente a Playa Serena,81,150000,8.547725703335765,-79.87169272023777
"Hermoso Penthouse de Lujo, en Venta, Punta Pacífica, Vista Al Mar",588,1100000,8.976004485274226,-79.5066922118358
Venta de Apartamento en Marbella Gta,220,400000,8.97933671069807,-79.51979398727418
Venta PH Le Mare Coco del Mar 2rec Lb,148,290000,9.0019179,-79.4953842
Apartamento en Venta en Rokas Condado del Rey Jg20484,97,165000,9.0344759,-79.52310749999998
Venta Apartamento Amoblado Greenview 215 m,215,590000,,
Costa del Este - Frnte Al Mar: Hermoso Apartamento en Paramount,323,936700,9.010102907809662,-79.46432593065794
Apartamento Amueblado en Dupont - 3146da,126,230000,8.976834,-79.5076464
"Oportunidad! Costa del Este, Latitude, 232 m Vista Al Mar Mp",232,485000,,
"Venta Apartamento 314 m&sup2;. P. H. Green Garden, Golf & Country Club, Santa Maria.",314,1004800,9.0388501,-79.52113279999998
Apartamento de 2 Recamaras en La 12 de Octubre,90,135000,9.014176863322803,-79.51130284893492
Venta Apartamento en San Francisco Vh 20 - 5872,200,380000,8.987740532354966,-79.50211138108003
Vendo Apartamento Reformado en Punta Paitilla,157,255000,8.975712398585438,-79.51425790786745
Gran Tower / Punta Pacifica / Venta,171,500000,8.981117027347354,-79.50902222369535
San Francisco Acogedor Apartamento en Venta Aproveche Rg,90,143000,,
Punta Pacifica | The Residences,1315,3699000,8.98239347685116,-79.50866695941022
Mosaic - Panama Pacifico | Exclusiva Comunidad,114,215000,8.918306521295493,-79.60169076889792
"Penthouse a La Venta en PH Santorini, Coco del Mar",733,1900000,8.9972392,-79.49740859999997
Apartamentos Nuevos en Santa María,314,885480,9.026345500000001,-79.45113200000003
"Costa del Este - Frente Al Mar - 317 m&sup2; - 795,000",317,795000,9.011476646862123,-79.4714664182452
"2365dm Se Vende Apartamento Casa Perez, Casco Viejo",81,405000,8.9531326,-79.5357556
Apartamento con Inmejorable Ubicación y Distribución 3 Rec - 3 Baños - 146 m&sup2;,146,360000,,
Fiji - Costa del Este | Lujoso y Moderno Apartamento,212,615000,9.00908277530026,-79.4801265514343
Jw Marriott en Punta Pacífica,153,515000,8.976834,-79.5076464
Apartamento en Alquiler en Venta en San Francisco Ld# 20 - 5923,132,260000,8.987819001721025,-79.50001813632356
San Francisco Hermoso Apartamento en Venta Rg,124,247800,,
"Apartamento en Venta, Casco Antiguo Epp 19 - 6963",80,405000,,
Apartamento en Venta - Ph Panoramic - 97 m&sup2;,97,260200,8.976653419502858,-79.51961321857459
¡Comodidad de Vivir en Obarrio Ahora Disponible en La Palma de Tu Mano!,47,150000,,
Apartamento en Vente en Punta Chame Odv 20 - 3751,171,435800,,
Vendo Apartamento San Francisco Jade To - ID 5692,163,343000,8.994819447,-79.51152929099999
Hermoso Apartamento en San Francisco,110,220000,8.996577401321133,-79.5032153294693
"Vendo PH Parkcity, Obarrio / 133 m",133,264000,8.986860751738757,-79.52211141586304
Propiedad Apartó Estudio y Negocio.,543,450000,9.015622346679052,-79.52347245194441
Se Vende Apartamento Frente Al Parque Omar/#20 - 3829/sch,96,195000,9.002204299999999,-79.51397179999998
Apartamento en Obarrio - ID 4132,134,227000,8.9860245,-79.51959390000002
Bella Vista | PH Allure | Venta,175,450000,8.975145419305694,-79.5275830539673
Se Vende Apartamento Ubicado en Pueblo Nuevo Id3739,68,100000,,
San Francisco Hermoso Apartamento en Venta Rg,158,326000,,
Vendo Apartamento Tumba Muerto Altavist - ID 5848,98,200000,9.0328920962,-79.51191552910001
Apartamento en Venta en Punta Pacifica Grr 20 - 6920,99,205000,8.97767887823423,-79.50728229781907
Vendo Apartamento Amador Hills 2 Recama - ID 6198,163,380000,8.9422054729,-79.5555539897
Venta Apartamento Condado del Rey Id3572,130,216000,9.0435748,-79.54728999999998
PH Vista Marina - Av Balboa - Apartamento Venta Amoblado,105,270000,8.975828677097072,-79.52556366850894
Se Vende Apartamento en P. H Coco Mar,160,240000,8.992328196208858,-79.49695829947507
Venta Frente a Multiplaza!,445,890000,8.985712319161607,-79.50255673220215
Venta/alquiler PH Riverside Costa del Este,142,355000,9.01050885559908,-79.4749075299361
Venta: 2 Recámaras en Santa Clara Residences,158,325000,8.370125126157628,-80.11292695999147
(Precio Promocional) en Bellavista,108,225000,8.9761929,-79.53208089999998
"Apartamentos en Condado del Rey, 103 m&sup2;, 3r Desde $228,600 Pv - 663",103,228660,,
Oceanaire - Punta Pacifica | Apartamento Amoblado,193,450000,8.975278559339223,-79.50915179750245
"Vendo / Alquilo Apartamento Coral Reef, - ID 7672",146,235000,8.9771949,-79.5202966
Venta de Apartamento en Av Balboa Gta,332,560000,8.976104504274607,-79.52450394630434
Apartamento en Venta con Excelente Ubicacion. Aecc 19 - 12447,89,130000,,
Impecable y Hermoso con Vista Al Mar 156 m,156,295000,,
Vendo en PH Marquez de Via Espana Cerca de Metro,90,135000,,
"Hermoso Aprt. en Venta Via Espana, Worldwide Plaza Residences & Mall (Wsr)",58,135000,,
"Apartamento en Venta en Marbella, con Moderno Lobby Em 19 - 7420",70,210000,8.98075604521787,-79.5191033188629
The Regent - Costa del Este - Venta Apartamento,95,306000,8.9812656,-79.51010639999998
Ganga Apartamento en San Francisco,145,258000,8.9924711,-79.5069436
Apartamento en Venta en Altos de Panama. Altamira Gardens. Ld #20 - 578,85,119000,,
Venta de Apartamento en Proyecto en San Francisco,56,136640,8.995211194615655,-79.51245546340944
Vendo Apto en PH Bay View Av Balboa,65,130000,8.9693459,-79.5312376
Apartamento en Alquiler en Costa del Este Ld#20 - 5183,520,6100,9.010586764314276,-79.474420997406
Oportunidad - Precio por Debajo de Avalúo - El Cangrejo Equipado Epp 20 - 2368,73,130000,,
"Condesa del Mar, Av Balboa",332,550000,,
Casa Bonita - Nb,,370025,8.899243711716718,-79.57377076148988
Sky / Av Balboa / Alquiler /venta,160,1700,8.959680668419821,-79.53873975279237
Venta Apartamento PH Seawaves - Bella Vista,100,220000,8.980380548257466,-79.52707886695862
"Horizontes. 410 m 3r 2.5b Cbe $540,000.00neg",325,540000,9.043206679397105,-79.53078934661863
"Venta Albrook, 3 Recamaras, 170 m, 4 Estacionamientos, Pine Hills Mp",171,345000,8.977457591788276,-79.55737357132216
Se Vende Amplio Apartamento Loft en Punta Pacifica Cur 20 - 301,171,310000,8.978929369199172,-79.50612358352464
O3 Point - Obarrio | Moderno Apartamento,127,294000,8.983905062731209,-79.51018471077577
Se Vende Apartamento PH Vivendi Lh,70,160000,8.9950181,-79.5302074
Park & Fifty Calle 50 Pre Venta,50,150000,8.981169591893305,-79.5221743343933
Apartamento en Venta en Bellavista Mg,387,967500,8.97809074366519,-79.52965215123447
Venta de Estupendo Apartamento en Bella Vista 19 - 4342 Cur,202,295000,8.9741489905316,-79.52935677567132
"The Forum en El Cangrejo, Apartamento en Venta 3r, 3b Av - 60",177,391094,,
Apartamento en Venta en Chanis Fl 19 - 841,118,195000,,
Se Vende Apartamento en San Francisco 19 - 1912 Mfk,138,351000,8.990664312664064,-79.49950315219269
Venta Apartamento en Aqualina - 2877dm,320,980000,8.976834,-79.5076464
Venta de Bello Apartamento en San Francisco Cur 20 - 4141,345,498000,8.986479474646373,-79.50121015885102
"Se Alquila/vende Hermoso Apartamento en PH. Rivage, Av Balboa",176,390000,,
Apartamento Céntrico y Bonito en El Cangrejo con 3 Recámaras,130,260000,,
"Apartamento en Venta en Bella Vista, con Acabados de Primera Em 19 - 6571",400,640000,8.975042013816841,-79.53166751395406
Vendo Apartamento en Altos de Panamá Cch20 - 2164,75,120000,9.042473337164921,-79.54757433930052
Metropolitan Park - Listo Para Ocupar,78,181331,9.007079795260653,-79.5083282116783
"PH Premium Tower - $328,900 – If19",160,328900,8.991997999999999,-79.50639699999999
Apartamento en Venta en Costa del Este 20 - 3716 Yd,419,950000,9.010295285101266,-79.46795046836131
Apartamento en Venta en El Carmen 20 - 5024 Yd,87,165000,8.993122609813033,-79.52496092621152
Lujoso Apartamento en Venta en Santa Maria Panama,339,874000,9.02671182392523,-79.45430584649195
Vendo Apartamento en San Francisco Coco del Mar P. H. Ocean Sky,147,365000,8.992720956489181,-79.49755845767208
3740 - PH Santorini - Coco del Mar,536,1100000,8.994103184486525,-79.49677054484403
Ganga! Costa del Este Country Club Apartameto en Venta,205,367000,9.01064231849046,-79.47089553385968
Venta Apartamento en San Francisco Mml 20 - 3928,100,190000,8.988704867640639,-79.50554460861909
Apartamento en Venta Bijao,120,398000,,
Bahia 15 – Frente Al Mar con Muchas Mejoras,111,269000,8.524237397493792,-79.89367883399888
Venta de Apartamento PH Pacific Sun (Pta Pacifica),118,218000,8.9775375,-79.51173159999999
Venta con Inquilino Yoo Av Balboa,125,375000,8.979351344038658,-79.55632905310063
Apartamentos en Venta y Alquiler Costa del Este Country Club,205,2800,9.0115833,-79.47620840000002
Venta de Apartamento en Costa del Este ID 9552,230,525000,9.010160180404137,-79.47646916419262
Venta de Apartamento en Parque Lefevre. Lbr20540,74,145000,9.007312667558296,-79.50419095834955
"Alquiler o Venta en P. H Torre Imperial, La Cresta (Id 12404)",675,1225000,,
Vendo| The Bahía Grand Panamá| Vista Panoramica |153 m&sup2;,153,570000,,
Apartamento en Venta en El Cangrejo 19 - 12121yd,96,175000,8.9880769509494,-79.52886324921263
Elegante Apartamento en Coco del Mar (Mls 9318),316,715000,8.993057,-79.49755679999998
Apartamento en Venta en Costa del Este,226,589000,9.011018762138828,-79.4649268233203
Venta de Apartamento en Coco del Mar Entrega 2020,79,218000,,
Apartamento en Venta en Altos de Panama Odv 19 - 2615,187,385000,9.03937943810465,-79.54523545303954
Venta Costa del Este Country Club 3rec,205,515000,9.0101485,-79.4773155
Apartamento en Venta - Velure - El Cangrejo,129,342000,8.9857663,-79.5304883
Grandioso Apartamento en Venta en Av Balboa Panama,375,735000,8.974069747289207,-79.52932655588074
PH Zaphiro en Venta - Listo Para Estrenar!,115,225000,8.9898071,-79.52445799999998
Bello Apartamento en H20 Tower en Venta,94,295000,,
"Apartamento en Venta en Albrook, con Hermosos Acabados Em 20 - 4802",44,120000,8.974794098961967,-79.5652878743092
Venta de Apartamento en Av Balboa 20 - 6689 Mmm,183,775000,8.9696043,-79.53100899999998
Apartamento en Venta en San Francisco Ld#18 - 3118,172,349000,8.987819001721025,-79.50001813632356
Se Vende Apartamento Casco Viejo - 2366dm,120,480000,8.953132599999998,-79.5357556
Venta de Penthouse en Playa Escondida - 3013dm,467,1168000,9.4417501,-79.77674259999999
Moderno Apartamento en Venta en San Francisco,200,450000,,
Venta Casa en Versalles 255 m&sup2; Costa Sur,255,275000,,
Venta de Apartamento en Coco del Mar 19 - 5839 Mr,110,290000,8.9969352,-79.49640039999997
"PH Trump, 115 m, 1rec, $350,000",115,350000,8.975805087234846,-79.50666993544314
"Vendo Apartamento en PH Sol del Este, Costa del Este 20 - 2215pm",147,255000,,
"Exclusivo Apartamento en Venta, Santa Maria Epp 19 - 4677",300,1700000,9.027188641929925,-79.44504686097252
Venta de Lujoso Apartamento Av Balboa Cur 20 - 4879,315,550000,8.967722048018032,-79.5319643674158
Maravillosas Vistas en Condominio Frente Al Mar,166,335000,8.5542458,-79.86695859999998
20 - 2392 Af Lujoso Apartamento en Venta en Santa Maria,232,499000,9.025366134156275,-79.46302839020838
Se Vende Apartamento en San Francisco 20 - 4240 Pm,230,550000,,
Venta | Alquiler - Excelente Apartamento Amueblado 3 Rec - 3.5 Baño + Cbe,240,350000,8.976688907802833,-79.52172235229243
Apartamento en Venta en Santa Maria 20 - 1866 Yd,302,950000,9.025366134156275,-79.46302839020838
Vendo Apartamento San Francisco Mar del - ID 7743,100,190000,8.9916085726,-79.50700172209997
Apartamento en Venta en San Francisco. Precio de Oportunidad Fl 18 - 5481,94,205000,,
PH Santorini Para - Venta Apto. 310 m&sup2; - Coco del Mar,310,800000,,
Apartamento de 224 m&sup2; en PH Lumiere - Costa del Este - Panamá,224,495000,9.011018426047084,-79.47125855218809
Apartamento en Venta en Bella Vista Jgj 19616,94,295000,8.977585399229298,-79.52347068320455
Vendo Apartamento de Tres Recamaras en Costa del Este,155,250000,9.013206940102837,-79.47687867354125
Apartamento en Trump de 1 Recamara Piso Alto,98,320000,,
Venta de Apartamento en San Francisco 20 - 3175pm,100,210000,,
Asia en Costa del Mar,150,415000,9.009464248382178,-79.48096340064694
En Venta Apartamento en Santa María - La Vista On The Green Lr 19 - 12274,335,890000,9.1011785,-79.4028639
Casa Nueva en Santa María,397,1287645,9.026345500000001,-79.45113200000003
Venta de Bello Apartamento en Punta Pacifica Cur 20 - 4193,212,380000,8.98367695664302,-79.50904182693284
"Parque Lefevre, Vendo Apartamento, 107 m&sup2;, 2 Rec $210k Av - 1099",107,210000,9.012904944042731,-79.51249507745973
Apartamento Para Inversionista PH Rainbow,85,165000,,
Apartamento en Venta Vista Hermosa Pp20 - 389,110,225000,9.000136,-79.522488
"Hermoso Apartamento en Costa del Este 175 m&sup2;, 3r Avb - 453",175,437000,,
Vendo Apartamento con A/a en Marbella. Cod_142,192,500000,8.9771949,-79.5202966
"Venta Apartamento Lumiere, Costa del Este",116,350000,9.014708940264317,-79.47063446044923
Venta Apartamento Punta Paitilla PH Konkord,200,320000,8.976538999999997,-79.513007
"Grandbay Tower _ Apartamento Totalmente Amoblado Frente Al Mar Usd 1,570",110,1570,8.968353776895954,-79.53273634260557
Venta de Apartamento en 12 de Octubre,76,98000,,
Terramar - San Francisco Vista Al Mar,117,235000,8.98695026354603,-79.50102890416997
Venta PH Torres de San Francisco (San Francisco),79,160000,8.994236299999997,-79.50579859999999
Oportunidad! Bello Apartamento en Edificio Mirador 50.,104,185000,,
Venta de Estupendo Apartamento en Obarrio 20 - 4840 Cur,174,315000,8.980448139220401,-79.52703345601562
Venta de Apartamento en Costa del Este,265,535000,9.009055743733926,-79.47430365449219
"Pacific Sun, Punta Pacifica",110,220000,,
PH Founders 3 - Apto. 1c - Playa Blanca,131,170000,8.36515,-80.1271
Venta PH Central Park 3 Rec Pueblo Nuevo Sin Inic,80,120000,,
Se Vende Amplio Apartamento en Plaza Edison,205,398000,56.53643694797939,-140.976213945349
"Apartamento en Venta en Coco del Mar, con Acabados de Primera Em 20 - 5822",85,227600,8.992419595561852,-79.49779128211878
Venta de Apartamento en Costa del Este,95,278000,9.0105964006516,-79.46488738566632
Apartamento Venta en Costadeleste 20 - 539 Dc,227,398000,9.01103239952232,-79.472781938794
Pr24 Se Vende Apto en El Cangrejo,212,389000,,
Venta Apartamento - Van Gogh - El Cangrejo,79,183496,8.984783708130381,-79.53067302703859
Vendo Apartamento en Costa del Costa,282,645000,9.01103239952232,-79.472781938794
Venta Apartamento PH Las Olas Coco del Mar,179,330000,8.991883756953875,-79.49917316436769
Se Venden Apartamentos en Q Tower - 1306dm,306,673000,8.976834,-79.5076464
"Vendo Apartamento en Costamare, Solo Linea Blanca",135,220000,9.029098449303214,-79.416561126709
Apartamento de 4 Recamaras en Embassy Club Clayton,276,735000,8.994534927385692,-79.58151457012264
PH Tao Coco del Mar Apartamento en Venta,205,470000,9.002636252875728,-79.49815992911374
Forest Gate - Clayton,194,456900,8.986993150054365,-79.55959454595182
Apartamento en Punta Pacífica - ID 5120,140,336000,8.986146,-79.51988599999999
Apartamento en Venta en San Francisco Rqm 20 - 6268,145,300000,,
Venta Apartamentos a Estrenar Villa Zaita,60,105000,9.082864635004405,-79.52538718003996
Venta de Apartamento en Linea de Costa del Este. Lbr,282,645000,9.009818444782423,-79.47151244193309
Sevilla / Costa del Este / Venta,188,295000,9.016191275376663,-79.46450114756817
Apartamento en Venta en Punta Paitilla 20 - 2159 Yd,270,400000,8.97301841192407,-79.51574949162305
Venta de Apartamento en Punta Pacifica 20 - 4064 Mmm,258,725000,8.976293530972523,-79.50671299126283
19 - 10894 Af Lujoso Apartamento en Venta en Santa Maria,269,804000,9.025366134156275,-79.46302839020838
"Se Vende Lujoso Penthouse en Yatch Club, Av Balboa",600,3200000,,
"Vendo Apartamento en San Francisco, Montemar, 75 m&sup2; 2rec $135,000",80,135000,8.994849886040107,-79.51399522698364
Venta de Apartamento en Costa del Este 20 - 3850 Mr,121,350846,,
20 - 2021 Af Estupendo Apartamento en Venta en Costa del Este,680,1500000,9.01103239952232,-79.472781938794
Costa del Este Semi - Amueblado Cod_196,233,560000,9.0131299,-79.467576
"Venta de Apartamento en PH Murano, Vista Al Mar. Che",292,650000,,
Venta de Apartamento en San Francisco Cl,138,270000,8.994240789119825,-79.50825788241731
Apartamento D Parque del Mar Vista Al Parque,202,385000,9.010717272108536,-79.47159404932097
Reducido! Apartamento Amoblado de 3 Recamaras en San Francisco,115,170000,8.993510610147966,-79.50930372455349
Apartamento en Venta en El Cangrejo 20 - 6170 Yd,269,685000,8.9880769509494,-79.52886324921263
Venta Casa Bosque de Arraijan 3 Rec,73,72000,8.981392590940581,-79.72194671630861
Apartamento Amoblado en Venta en El PH Yoo,133,330000,,
19 - 12151 Af Bello Apartamento en Venta en Versalles,89,150000,9.041370755200466,-79.4138922941753
Apartamento en Coco del Mar - ID 4759,293,580000,8.986146,-79.519886
"Venta: Apartamento 3 Recámaras Rio Mar, San Carlos",162,395000,,
Mj - 125 Se Vende Lindo Apartamento en King Park Condado del Rey,115,230000,,
"Vendo PH Legacy 200, Santa María/ Planta Baja",329,830000,8.9823792,-79.51986959999999
Vendo Apartamento Country Club Costa de - ID 7236,205,425000,9.0131299,-79.46757600000001
Venta Apartamento Bella Vista Mml 20 - 3776,35,99000,8.975622040382401,-79.5288310627044
Venta de Bello Apartamento en San Francisco 20 - 4497 Mps,145,320000,8.986479474646373,-79.50121015885102
Apartamentos en San Francisco - Vista Hacia Marbella,56,130200,,
Vendo Apartamento Punta Pacifica Ocean - ID 6521,548,4000000,8.9690980047,-79.50614769959998
"Se Vende Apartamento en Embassy Village, Albrook Av - 1482",160,325000,,
Venta de Apartamento en Via Brasil,70,95000,,
"Apartamentos en Venta con 125 y 126 m&sup2;, 3r en Condado del Rey Ap - 665",125,292500,,
Vendo Apartamento PH Country Park - ID 7643,180,289000,8.9924711,-79.5069436
Venta Apartamentos a Estrenar El Cangrejo,88,237000,8.984764819466564,-79.52939901321412
Venta PH Bahia del Golf Coco del Mar,117,180000,9.004070083300151,-79.49449539184572
Pacific Hills en Dos Mares,300,480000,9.0035077,-79.5357556
Venta de Exclusivo Apartamento en San Francisco 20 - 39 Mps,94,159000,8.988704867640639,-79.50554460861909
4 - 00204 Apartamento Loft en San Francisco,168,345000,8.988704867640639,-79.50554460861909
Se Vende Apartamento Juan Diaz,55,69000,9.039093399999999,-79.4645875
"Apartamento en Venta, San Francisco, 142 m&sup2;, 3r, $245k Av - 650",142,245000,,
"Venta o Alquiler en PH Tee One, Parque Omar",74,205000,8.9973865,-79.5056225
Embassy Club. Couyard 1 (Nuevo). 3 Hab. Vista Panorámica.,143,449000,8.9930547,-79.56017729999996
Punta Pacifica | PH Grand Tower | Venta,155,403000,8.976458961824548,-79.50866695941022
Vendo Apartamento en San Francisco con Excelente Ubicacion Avb - 352,110,195000,,
Vendo PH The One en Obarrio,97,210000,,
"Apartamento en Venta en Punta Pacífica, Tipo Loft, 2 Parking Em 18 - 2222",205,471500,8.982545647922601,-79.51072228171927
ID 11771 Terrasol Torre 3000 a La Venta,132,235000,,
PH Country Club/ 205 M&sup2;/ Venta,205,480000,9.011657188632652,-79.47166442871095
"Venta Apartamento, Ph Titanium, Costa del Este,226 m&sup2;, Kw 19 - 7597",226,510000,9.015047759214744,-79.47637260466807
Venta de Apartamento en PH Vivendi Id2396,88,188000,8.9950181,-79.5302074
"Moderno y Hermoso Apartamento, Ubicación Extraordinaria. Ke 18 - 7780",166,398000,,
"Apartamento en Venta en San Francisco, Citrus. Sd",160,319000,8.99475552820825,-79.50618982315065
Santorini,305,800000,8.992419595561852,-79.49779128211878
"Apartamento en Venta en Costa del Este, con Excelente Ubicación Em 19 - 2450",227,350000,9.012184096400777,-79.46847081691021
Apartamento en Venta en Costa del Este 20 - 4329 Yd,358,977000,9.010295285101266,-79.46795046836131
"Coco del Mar a Precio de Oportunidad - 1 Rec - 1.5 Baños - Vista Al Mar $185,000",96,185000,,
Venta de Apartamento en Costa del Este Bp: 19 - 8252,397,680000,9.013052999264476,-79.46540236979718
"Elite 500 - Betania, Urb. Dos Mares",185,551200,9.004006503532365,-79.53482719123151
Vendo Apartamento Parque Lefevre - Parque de Versalle - 3 Recamaras - ID 7077,85,145000,9.0136149,-79.48444990000002
Terramar - San Francisco | Apartamento con Vista Al Mar,120,240000,8.99321389580971,-79.51149240710964
Venta de Apartamento en Park City.#19 - 9970.arf,117,299000,8.9872581,-79.52216240000001
"Vendo Hermoso Apartamento en Punta Pacifica $450,000",222,450000,,
Marbella 47 / Marbella / Aquiler / Venta,200,460000,8.9792122,-79.52005989999998
Venta de Apartamento en El Dorado 20 - 7968 Mc,94,180000,9.015486641611883,-79.53466859007415
PH Pacific Point - Punta Pacifica - Apartamento en Venta,846,1850000,8.97813915889608,-79.50768647486876
3463 - PH Yacht Clud - Av Balboa,190,450000,8.965235320896852,-79.54411946082269
Dm Venta o Alquiler en Yoo - 3221,174,550000,8.9693459,-79.5312376
"ID 11761 Oportunidad San Francisco Bay, Torre 600.",116,280000,,
Apartamento en Venta en Av Balboa. Totalmente Amoblado! Fl 18 - 5883,218,560000,,
Venta de Bello Apartamento en Punta Pacifica 20 - 5808 Mps,171,350000,8.978929369199172,-79.50612358352464
"Apartamento en San Francisco, Cabomarzo 147 m&sup2; 3rec + Den $270,000",147,270000,,
Venta Apartamento Via España Metropolitan Park,83,188000,8.995369375731936,-79.51877831855468
Apartamento en Venta Edison Park,96,165000,8.9938545,-79.53153979999999
Apartamento en Venta en Clayton. Excelente Casa Club! Fl 19 - 1129,136,330000,,
"Vendo Villa Lila, San Francisco",321,689000,,
"PH Deluxe Residences, Paitilla, César Fernández",353,1009950,8.973804851348708,-79.51614618301392
Vendo Apartamento Céntrico en Plaza Edison!,96,180000,8.994271489234556,-79.53069798164978
Apartamento en Venta en Costa Sur Jgj,135,245000,9.033433107983518,-79.42513248360592
"Torre Imperial, La Cresta",670,1200000,8.9802783,-79.53294509999999
Apartamento Punta Pacifica en Venta,100,190000,8.9823792,-79.51986959999999
Apartamento en Venta en Gorgona,170,420000,8.55433280497065,-79.8684221338379
Vendo Apartamentos 12 de Octubre Central Park J. H,80,130000,9.0192921,-79.5165375
"The Forum en El Cangrejo, Apartamento en Venta 3r, 3b Av - 60",177,391094,,
Pent House de Lujo en Punta Pacífica - PH Sky Villa,1150,4200000,8.97643,-79.50896
Apartamento Amoblado San Francisco PH Sky Blue,,200000,8.996096,-79.50564159999999
Venta de Apartamentos Greengarden - Santa Mariaw34,314,963980,9.0275816,-79.4542308
Venta de Apartamento en Yoo - 3772dm,133,369000,8.9613962,-79.5631537
Apartamento Remodelado en El Crillon - 4254da,318,450000,8.974906990975573,-79.51543807983398
Moderno E Impresionante Proyecto en Coco del Mar,125,289000,8.994615810567089,-79.49889098781489
"PH Trump, 115 m, 1rec, $350,000",115,350000,8.975805087234846,-79.50666993544314
Venta de Apartamento Nuevo en Panamá Pacífico,70,163000,8.916154099999998,-79.5996716
Vendo Apartamento en La Playa. Colón Dcd 19 - 1212,89,165000,,
